loc,length,bug type,approach
754,13,TOD,code snippet injection
728,13,TOD,code snippet injection
708,13,TOD,code snippet injection
688,13,TOD,code snippet injection
663,18,TOD,code snippet injection
588,13,TOD,code snippet injection
561,18,TOD,code snippet injection
529,13,TOD,code snippet injection
498,18,TOD,code snippet injection
466,18,TOD,code snippet injection
434,18,TOD,code snippet injection
406,13,TOD,code snippet injection
379,13,TOD,code snippet injection
346,18,TOD,code snippet injection
313,18,TOD,code snippet injection
281,18,TOD,code snippet injection
249,18,TOD,code snippet injection
221,18,TOD,code snippet injection
198,13,TOD,code snippet injection
176,13,TOD,code snippet injection
643,13,TOD,code snippet injection
629,13,TOD,code snippet injection
615,13,TOD,code snippet injection
155,13,TOD,code snippet injection
135,18,TOD,code snippet injection
120,13,TOD,code snippet injection
