loc,length,bug type,approach
179,13,TOD,code snippet injection
165,13,TOD,code snippet injection
151,13,TOD,code snippet injection
137,13,TOD,code snippet injection
118,18,TOD,code snippet injection
104,13,TOD,code snippet injection
85,18,TOD,code snippet injection
509,13,TOD,code snippet injection
484,18,TOD,code snippet injection
461,18,TOD,code snippet injection
438,18,TOD,code snippet injection
420,13,TOD,code snippet injection
396,13,TOD,code snippet injection
344,18,TOD,code snippet injection
286,18,TOD,code snippet injection
252,18,TOD,code snippet injection
221,18,TOD,code snippet injection
198,18,TOD,code snippet injection
69,13,TOD,code snippet injection
46,13,TOD,code snippet injection
13,13,TOD,code snippet injection
