loc,length,bug type,approach
490,13,TOD,code snippet injection
476,13,TOD,code snippet injection
462,13,TOD,code snippet injection
119,13,TOD,code snippet injection
100,18,TOD,code snippet injection
86,13,TOD,code snippet injection
67,18,TOD,code snippet injection
612,13,TOD,code snippet injection
585,18,TOD,code snippet injection
554,18,TOD,code snippet injection
527,18,TOD,code snippet injection
509,13,TOD,code snippet injection
430,13,TOD,code snippet injection
406,18,TOD,code snippet injection
382,18,TOD,code snippet injection
357,18,TOD,code snippet injection
332,18,TOD,code snippet injection
309,18,TOD,code snippet injection
291,13,TOD,code snippet injection
273,13,TOD,code snippet injection
255,13,TOD,code snippet injection
237,13,TOD,code snippet injection
219,13,TOD,code snippet injection
183,13,TOD,code snippet injection
160,18,TOD,code snippet injection
142,13,TOD,code snippet injection
447,13,TOD,code snippet injection
47,18,TOD,code snippet injection
28,18,TOD,code snippet injection
9,18,TOD,code snippet injection
