loc,length,bug type,approach
389,13,TOD,code snippet injection
375,13,TOD,code snippet injection
361,13,TOD,code snippet injection
600,13,TOD,code snippet injection
575,18,TOD,code snippet injection
556,13,TOD,code snippet injection
532,18,TOD,code snippet injection
509,13,TOD,code snippet injection
476,18,TOD,code snippet injection
427,18,TOD,code snippet injection
48,18,TOD,code snippet injection
34,13,TOD,code snippet injection
17,13,TOD,code snippet injection
292,18,TOD,code snippet injection
270,18,TOD,code snippet injection
248,18,TOD,code snippet injection
226,18,TOD,code snippet injection
204,18,TOD,code snippet injection
187,13,TOD,code snippet injection
