loc,length,bug type,approach
818,13,TOD,code snippet injection
799,13,TOD,code snippet injection
770,13,TOD,code snippet injection
749,13,TOD,code snippet injection
724,18,TOD,code snippet injection
652,13,TOD,code snippet injection
623,18,TOD,code snippet injection
589,13,TOD,code snippet injection
552,18,TOD,code snippet injection
517,18,TOD,code snippet injection
476,18,TOD,code snippet injection
444,13,TOD,code snippet injection
414,13,TOD,code snippet injection
378,18,TOD,code snippet injection
348,18,TOD,code snippet injection
323,18,TOD,code snippet injection
292,18,TOD,code snippet injection
267,18,TOD,code snippet injection
699,13,TOD,code snippet injection
685,13,TOD,code snippet injection
671,13,TOD,code snippet injection
246,13,TOD,code snippet injection
231,13,TOD,code snippet injection
216,13,TOD,code snippet injection
