loc,length,bug type,approach
1354,13,TOD,code snippet injection
1330,13,TOD,code snippet injection
1280,13,TOD,code snippet injection
1260,13,TOD,code snippet injection
1191,18,TOD,code snippet injection
1157,13,TOD,code snippet injection
1118,18,TOD,code snippet injection
1084,13,TOD,code snippet injection
1061,18,TOD,code snippet injection
1025,18,TOD,code snippet injection
997,18,TOD,code snippet injection
975,13,TOD,code snippet injection
953,13,TOD,code snippet injection
912,18,TOD,code snippet injection
873,18,TOD,code snippet injection
796,18,TOD,code snippet injection
769,18,TOD,code snippet injection
742,18,TOD,code snippet injection
720,13,TOD,code snippet injection
693,13,TOD,code snippet injection
648,13,TOD,code snippet injection
607,13,TOD,code snippet injection
581,13,TOD,code snippet injection
564,13,TOD,code snippet injection
536,18,TOD,code snippet injection
499,13,TOD,code snippet injection
476,13,TOD,code snippet injection
439,18,TOD,code snippet injection
420,18,TOD,code snippet injection
401,18,TOD,code snippet injection
387,13,TOD,code snippet injection
368,18,TOD,code snippet injection
348,18,TOD,code snippet injection
334,13,TOD,code snippet injection
320,13,TOD,code snippet injection
301,18,TOD,code snippet injection
282,18,TOD,code snippet injection
263,18,TOD,code snippet injection
249,13,TOD,code snippet injection
230,18,TOD,code snippet injection
