loc,length,bug type,approach
158,13,TOD,code snippet injection
142,13,TOD,code snippet injection
126,13,TOD,code snippet injection
421,13,TOD,code snippet injection
385,18,TOD,code snippet injection
357,13,TOD,code snippet injection
320,18,TOD,code snippet injection
292,13,TOD,code snippet injection
258,18,TOD,code snippet injection
227,18,TOD,code snippet injection
188,18,TOD,code snippet injection
110,13,TOD,code snippet injection
96,13,TOD,code snippet injection
75,18,TOD,code snippet injection
55,18,TOD,code snippet injection
36,18,TOD,code snippet injection
17,18,TOD,code snippet injection
