loc,length,bug type,approach
363,13,TOD,code snippet injection
349,13,TOD,code snippet injection
335,13,TOD,code snippet injection
135,13,TOD,code snippet injection
47,18,TOD,code snippet injection
771,13,TOD,code snippet injection
743,18,TOD,code snippet injection
723,13,TOD,code snippet injection
697,18,TOD,code snippet injection
675,18,TOD,code snippet injection
591,18,TOD,code snippet injection
570,13,TOD,code snippet injection
542,13,TOD,code snippet injection
506,18,TOD,code snippet injection
480,18,TOD,code snippet injection
453,18,TOD,code snippet injection
431,18,TOD,code snippet injection
410,18,TOD,code snippet injection
395,13,TOD,code snippet injection
227,13,TOD,code snippet injection
205,13,TOD,code snippet injection
160,13,TOD,code snippet injection
93,13,TOD,code snippet injection
70,13,TOD,code snippet injection
644,18,TOD,code snippet injection
315,13,TOD,code snippet injection
301,13,TOD,code snippet injection
282,18,TOD,code snippet injection
263,18,TOD,code snippet injection
115,18,TOD,code snippet injection
32,13,TOD,code snippet injection
