loc,length,bug type,approach
465,13,TOD,code snippet injection
235,13,TOD,code snippet injection
184,13,TOD,code snippet injection
152,13,TOD,code snippet injection
1011,18,TOD,code snippet injection
990,13,TOD,code snippet injection
964,18,TOD,code snippet injection
938,13,TOD,code snippet injection
911,18,TOD,code snippet injection
871,18,TOD,code snippet injection
838,18,TOD,code snippet injection
802,13,TOD,code snippet injection
781,13,TOD,code snippet injection
755,18,TOD,code snippet injection
730,18,TOD,code snippet injection
706,18,TOD,code snippet injection
680,18,TOD,code snippet injection
658,18,TOD,code snippet injection
640,13,TOD,code snippet injection
622,13,TOD,code snippet injection
577,13,TOD,code snippet injection
543,13,TOD,code snippet injection
505,13,TOD,code snippet injection
300,13,TOD,code snippet injection
275,18,TOD,code snippet injection
253,13,TOD,code snippet injection
210,13,TOD,code snippet injection
152,18,TOD,code snippet injection
133,18,TOD,code snippet injection
114,18,TOD,code snippet injection
100,13,TOD,code snippet injection
81,18,TOD,code snippet injection
62,18,TOD,code snippet injection
450,13,TOD,code snippet injection
436,13,TOD,code snippet injection
417,18,TOD,code snippet injection
398,18,TOD,code snippet injection
379,18,TOD,code snippet injection
365,13,TOD,code snippet injection
346,18,TOD,code snippet injection
