loc,length,bug type,approach
247,13,TOD,code snippet injection
231,13,TOD,code snippet injection
215,13,TOD,code snippet injection
602,13,TOD,code snippet injection
575,18,TOD,code snippet injection
548,13,TOD,code snippet injection
514,18,TOD,code snippet injection
487,13,TOD,code snippet injection
455,18,TOD,code snippet injection
423,18,TOD,code snippet injection
391,18,TOD,code snippet injection
368,13,TOD,code snippet injection
345,13,TOD,code snippet injection
318,18,TOD,code snippet injection
293,18,TOD,code snippet injection
73,18,TOD,code snippet injection
194,18,TOD,code snippet injection
175,18,TOD,code snippet injection
159,13,TOD,code snippet injection
145,13,TOD,code snippet injection
130,13,TOD,code snippet injection
116,13,TOD,code snippet injection
102,13,TOD,code snippet injection
55,13,TOD,code snippet injection
