loc,length,bug type,approach
207,13,TOD,code snippet injection
132,13,TOD,code snippet injection
118,13,TOD,code snippet injection
657,13,TOD,code snippet injection
631,18,TOD,code snippet injection
610,13,TOD,code snippet injection
579,18,TOD,code snippet injection
557,13,TOD,code snippet injection
521,18,TOD,code snippet injection
488,18,TOD,code snippet injection
457,18,TOD,code snippet injection
436,13,TOD,code snippet injection
415,13,TOD,code snippet injection
276,18,TOD,code snippet injection
252,18,TOD,code snippet injection
225,18,TOD,code snippet injection
151,18,TOD,code snippet injection
99,18,TOD,code snippet injection
85,13,TOD,code snippet injection
71,13,TOD,code snippet injection
57,13,TOD,code snippet injection
43,13,TOD,code snippet injection
29,13,TOD,code snippet injection
387,13,TOD,code snippet injection
368,18,TOD,code snippet injection
352,13,TOD,code snippet injection
338,13,TOD,code snippet injection
319,18,TOD,code snippet injection
300,18,TOD,code snippet injection
187,18,TOD,code snippet injection
173,13,TOD,code snippet injection
