loc,length,bug type,approach
86,4,tx.origin,code snippet injection
81,4,tx.origin,code snippet injection
76,4,tx.origin,code snippet injection
71,4,tx.origin,code snippet injection
67,3,tx.origin,code snippet injection
62,4,tx.origin,code snippet injection
58,3,tx.origin,code snippet injection
273,4,tx.origin,code snippet injection
263,3,tx.origin,code snippet injection
254,4,tx.origin,code snippet injection
245,4,tx.origin,code snippet injection
236,4,tx.origin,code snippet injection
221,4,tx.origin,code snippet injection
184,3,tx.origin,code snippet injection
140,4,tx.origin,code snippet injection
121,3,tx.origin,code snippet injection
105,3,tx.origin,code snippet injection
96,4,tx.origin,code snippet injection
51,4,tx.origin,code snippet injection
37,4,tx.origin,code snippet injection
13,4,tx.origin,code snippet injection
