loc,length,bug type,approach
58,3,tx.origin,code snippet injection
69,4,tx.origin,code snippet injection
89,4,tx.origin,code snippet injection
98,5,tx.origin,code snippet injection
107,4,tx.origin,code snippet injection
116,4,tx.origin,code snippet injection
132,4,tx.origin,code snippet injection
144,4,tx.origin,code snippet injection
158,4,tx.origin,code snippet injection
167,4,tx.origin,code snippet injection
176,4,tx.origin,code snippet injection
185,3,tx.origin,code snippet injection
193,3,tx.origin,code snippet injection
201,4,tx.origin,code snippet injection
210,3,tx.origin,code snippet injection
218,4,tx.origin,code snippet injection
227,4,tx.origin,code snippet injection
236,4,tx.origin,code snippet injection
245,4,tx.origin,code snippet injection
254,3,tx.origin,code snippet injection
262,4,tx.origin,code snippet injection
271,3,tx.origin,code snippet injection
279,4,tx.origin,code snippet injection
288,3,tx.origin,code snippet injection
296,4,tx.origin,code snippet injection
305,4,tx.origin,code snippet injection
314,4,tx.origin,code snippet injection
323,4,tx.origin,code snippet injection
