loc,length,bug type,approach
10,4,tx.origin,code snippet injection
21,4,tx.origin,code snippet injection
31,4,tx.origin,code snippet injection
36,3,tx.origin,code snippet injection
41,4,tx.origin,code snippet injection
55,4,tx.origin,code snippet injection
65,4,tx.origin,code snippet injection
76,4,tx.origin,code snippet injection
86,4,tx.origin,code snippet injection
96,4,tx.origin,code snippet injection
106,4,tx.origin,code snippet injection
114,4,tx.origin,code snippet injection
122,3,tx.origin,code snippet injection
129,3,tx.origin,code snippet injection
169,4,tx.origin,code snippet injection
196,3,tx.origin,code snippet injection
233,4,tx.origin,code snippet injection
239,4,tx.origin,code snippet injection
251,4,tx.origin,code snippet injection
261,4,tx.origin,code snippet injection
272,4,tx.origin,code snippet injection
297,4,tx.origin,code snippet injection
305,4,tx.origin,code snippet injection
313,3,tx.origin,code snippet injection
326,4,tx.origin,code snippet injection
357,4,tx.origin,code snippet injection
371,3,tx.origin,code snippet injection
382,4,tx.origin,code snippet injection
394,3,tx.origin,code snippet injection
