loc,length,bug type,approach
340,4,tx.origin,code snippet injection
357,4,tx.origin,code snippet injection
374,4,tx.origin,code snippet injection
383,3,tx.origin,code snippet injection
400,3,tx.origin,code snippet injection
409,4,tx.origin,code snippet injection
418,4,tx.origin,code snippet injection
429,3,tx.origin,code snippet injection
449,4,tx.origin,code snippet injection
475,4,tx.origin,code snippet injection
501,4,tx.origin,code snippet injection
527,4,tx.origin,code snippet injection
548,3,tx.origin,code snippet injection
561,4,tx.origin,code snippet injection
582,4,tx.origin,code snippet injection
606,4,tx.origin,code snippet injection
639,4,tx.origin,code snippet injection
644,3,tx.origin,code snippet injection
654,4,tx.origin,code snippet injection
667,4,tx.origin,code snippet injection
675,4,tx.origin,code snippet injection
683,4,tx.origin,code snippet injection
692,4,tx.origin,code snippet injection
701,4,tx.origin,code snippet injection
710,4,tx.origin,code snippet injection
715,4,tx.origin,code snippet injection
726,4,tx.origin,code snippet injection
739,3,tx.origin,code snippet injection
746,3,tx.origin,code snippet injection
753,4,tx.origin,code snippet injection
762,3,tx.origin,code snippet injection
770,4,tx.origin,code snippet injection
778,4,tx.origin,code snippet injection
785,4,tx.origin,code snippet injection
797,4,tx.origin,code snippet injection
806,4,tx.origin,code snippet injection
828,4,tx.origin,code snippet injection
838,3,tx.origin,code snippet injection
853,4,tx.origin,code snippet injection
862,3,tx.origin,code snippet injection
