loc,length,bug type,approach
63,4,tx.origin,code snippet injection
56,4,tx.origin,code snippet injection
49,4,tx.origin,code snippet injection
226,4,tx.origin,code snippet injection
205,3,tx.origin,code snippet injection
186,4,tx.origin,code snippet injection
164,3,tx.origin,code snippet injection
145,4,tx.origin,code snippet injection
126,3,tx.origin,code snippet injection
109,4,tx.origin,code snippet injection
84,4,tx.origin,code snippet injection
42,4,tx.origin,code snippet injection
37,4,tx.origin,code snippet injection
31,3,tx.origin,code snippet injection
25,4,tx.origin,code snippet injection
21,3,tx.origin,code snippet injection
17,3,tx.origin,code snippet injection
