loc,length,bug type,approach
136,4,tx.origin,code snippet injection
141,3,tx.origin,code snippet injection
147,3,tx.origin,code snippet injection
155,4,tx.origin,code snippet injection
169,4,tx.origin,code snippet injection
181,4,tx.origin,code snippet injection
198,4,tx.origin,code snippet injection
203,4,tx.origin,code snippet injection
208,4,tx.origin,code snippet injection
214,4,tx.origin,code snippet injection
219,3,tx.origin,code snippet injection
223,4,tx.origin,code snippet injection
229,4,tx.origin,code snippet injection
234,3,tx.origin,code snippet injection
238,4,tx.origin,code snippet injection
243,4,tx.origin,code snippet injection
248,4,tx.origin,code snippet injection
253,4,tx.origin,code snippet injection
264,4,tx.origin,code snippet injection
280,4,tx.origin,code snippet injection
293,4,tx.origin,code snippet injection
308,4,tx.origin,code snippet injection
317,4,tx.origin,code snippet injection
326,4,tx.origin,code snippet injection
342,3,tx.origin,code snippet injection
350,3,tx.origin,code snippet injection
361,4,tx.origin,code snippet injection
373,3,tx.origin,code snippet injection
385,4,tx.origin,code snippet injection
393,4,tx.origin,code snippet injection
403,4,tx.origin,code snippet injection
432,4,tx.origin,code snippet injection
445,3,tx.origin,code snippet injection
467,4,tx.origin,code snippet injection
