loc,length,bug type,approach
183,4,tx.origin,code snippet injection
171,4,tx.origin,code snippet injection
157,4,tx.origin,code snippet injection
129,4,tx.origin,code snippet injection
122,3,tx.origin,code snippet injection
114,4,tx.origin,code snippet injection
83,3,tx.origin,code snippet injection
78,4,tx.origin,code snippet injection
74,3,tx.origin,code snippet injection
69,4,tx.origin,code snippet injection
63,4,tx.origin,code snippet injection
58,4,tx.origin,code snippet injection
52,4,tx.origin,code snippet injection
48,3,tx.origin,code snippet injection
43,4,tx.origin,code snippet injection
38,3,tx.origin,code snippet injection
34,3,tx.origin,code snippet injection
29,4,tx.origin,code snippet injection
