loc,length,bug type,approach
257,4,tx.origin,code snippet injection
252,4,tx.origin,code snippet injection
247,4,tx.origin,code snippet injection
382,4,tx.origin,code snippet injection
372,3,tx.origin,code snippet injection
362,4,tx.origin,code snippet injection
353,3,tx.origin,code snippet injection
339,4,tx.origin,code snippet injection
321,3,tx.origin,code snippet injection
286,4,tx.origin,code snippet injection
30,4,tx.origin,code snippet injection
25,4,tx.origin,code snippet injection
17,4,tx.origin,code snippet injection
193,3,tx.origin,code snippet injection
185,4,tx.origin,code snippet injection
178,3,tx.origin,code snippet injection
171,3,tx.origin,code snippet injection
163,4,tx.origin,code snippet injection
155,4,tx.origin,code snippet injection
