loc,length,bug type,approach
120,4,tx.origin,code snippet injection
126,4,tx.origin,code snippet injection
132,4,tx.origin,code snippet injection
144,4,tx.origin,code snippet injection
157,4,tx.origin,code snippet injection
171,4,tx.origin,code snippet injection
185,3,tx.origin,code snippet injection
202,3,tx.origin,code snippet injection
219,4,tx.origin,code snippet injection
238,3,tx.origin,code snippet injection
256,4,tx.origin,code snippet injection
274,4,tx.origin,code snippet injection
293,4,tx.origin,code snippet injection
311,4,tx.origin,code snippet injection
329,3,tx.origin,code snippet injection
345,4,tx.origin,code snippet injection
368,3,tx.origin,code snippet injection
380,4,tx.origin,code snippet injection
398,4,tx.origin,code snippet injection
403,4,tx.origin,code snippet injection
408,4,tx.origin,code snippet injection
419,3,tx.origin,code snippet injection
429,4,tx.origin,code snippet injection
440,4,tx.origin,code snippet injection
451,4,tx.origin,code snippet injection
468,4,tx.origin,code snippet injection
