loc,length,bug type,approach
29,4,tx.origin,code snippet injection
34,4,tx.origin,code snippet injection
39,4,tx.origin,code snippet injection
44,4,tx.origin,code snippet injection
49,4,tx.origin,code snippet injection
54,4,tx.origin,code snippet injection
59,4,tx.origin,code snippet injection
64,4,tx.origin,code snippet injection
74,3,tx.origin,code snippet injection
81,4,tx.origin,code snippet injection
86,4,tx.origin,code snippet injection
92,4,tx.origin,code snippet injection
101,3,tx.origin,code snippet injection
113,4,tx.origin,code snippet injection
123,3,tx.origin,code snippet injection
132,4,tx.origin,code snippet injection
137,3,tx.origin,code snippet injection
141,4,tx.origin,code snippet injection
146,4,tx.origin,code snippet injection
153,4,tx.origin,code snippet injection
158,4,tx.origin,code snippet injection
177,4,tx.origin,code snippet injection
189,4,tx.origin,code snippet injection
201,4,tx.origin,code snippet injection
218,4,tx.origin,code snippet injection
237,3,tx.origin,code snippet injection
258,4,tx.origin,code snippet injection
271,3,tx.origin,code snippet injection
287,4,tx.origin,code snippet injection
299,3,tx.origin,code snippet injection
310,4,tx.origin,code snippet injection
