loc,length,bug type,approach
131,4,tx.origin,code snippet injection
124,4,tx.origin,code snippet injection
117,4,tx.origin,code snippet injection
339,4,tx.origin,code snippet injection
327,3,tx.origin,code snippet injection
309,4,tx.origin,code snippet injection
290,3,tx.origin,code snippet injection
272,4,tx.origin,code snippet injection
255,3,tx.origin,code snippet injection
237,4,tx.origin,code snippet injection
219,4,tx.origin,code snippet injection
205,4,tx.origin,code snippet injection
191,4,tx.origin,code snippet injection
179,3,tx.origin,code snippet injection
168,4,tx.origin,code snippet injection
64,3,tx.origin,code snippet injection
111,3,tx.origin,code snippet injection
106,4,tx.origin,code snippet injection
99,4,tx.origin,code snippet injection
94,4,tx.origin,code snippet injection
88,4,tx.origin,code snippet injection
83,4,tx.origin,code snippet injection
78,4,tx.origin,code snippet injection
55,4,tx.origin,code snippet injection
