loc,length,bug type,approach
230,4,tx.origin,code snippet injection
101,4,tx.origin,code snippet injection
273,4,tx.origin,code snippet injection
263,4,tx.origin,code snippet injection
240,3,tx.origin,code snippet injection
197,4,tx.origin,code snippet injection
168,3,tx.origin,code snippet injection
155,4,tx.origin,code snippet injection
144,3,tx.origin,code snippet injection
125,4,tx.origin,code snippet injection
114,4,tx.origin,code snippet injection
224,4,tx.origin,code snippet injection
219,4,tx.origin,code snippet injection
187,3,tx.origin,code snippet injection
95,4,tx.origin,code snippet injection
