loc,length,bug type,approach
230,4,tx.origin,code snippet injection
235,4,tx.origin,code snippet injection
240,4,tx.origin,code snippet injection
245,3,tx.origin,code snippet injection
249,3,tx.origin,code snippet injection
253,4,tx.origin,code snippet injection
258,4,tx.origin,code snippet injection
263,3,tx.origin,code snippet injection
268,4,tx.origin,code snippet injection
273,4,tx.origin,code snippet injection
278,4,tx.origin,code snippet injection
283,4,tx.origin,code snippet injection
288,3,tx.origin,code snippet injection
310,4,tx.origin,code snippet injection
324,4,tx.origin,code snippet injection
352,4,tx.origin,code snippet injection
366,4,tx.origin,code snippet injection
374,4,tx.origin,code snippet injection
391,4,tx.origin,code snippet injection
423,4,tx.origin,code snippet injection
459,4,tx.origin,code snippet injection
477,4,tx.origin,code snippet injection
490,4,tx.origin,code snippet injection
503,3,tx.origin,code snippet injection
515,3,tx.origin,code snippet injection
577,4,tx.origin,code snippet injection
602,3,tx.origin,code snippet injection
628,4,tx.origin,code snippet injection
641,4,tx.origin,code snippet injection
654,4,tx.origin,code snippet injection
668,4,tx.origin,code snippet injection
690,3,tx.origin,code snippet injection
698,4,tx.origin,code snippet injection
723,3,tx.origin,code snippet injection
747,4,tx.origin,code snippet injection
772,3,tx.origin,code snippet injection
826,4,tx.origin,code snippet injection
837,4,tx.origin,code snippet injection
878,4,tx.origin,code snippet injection
893,4,tx.origin,code snippet injection
