loc,length,bug type,approach
72,4,tx.origin,code snippet injection
67,4,tx.origin,code snippet injection
169,4,tx.origin,code snippet injection
161,4,tx.origin,code snippet injection
152,3,tx.origin,code snippet injection
144,4,tx.origin,code snippet injection
129,3,tx.origin,code snippet injection
117,4,tx.origin,code snippet injection
62,3,tx.origin,code snippet injection
53,4,tx.origin,code snippet injection
43,4,tx.origin,code snippet injection
32,4,tx.origin,code snippet injection
22,4,tx.origin,code snippet injection
105,3,tx.origin,code snippet injection
100,4,tx.origin,code snippet injection
96,3,tx.origin,code snippet injection
86,3,tx.origin,code snippet injection
81,4,tx.origin,code snippet injection
