loc,length,bug type,approach
431,9,Re-erntrancy,code snippet injection
215,7,Re-erntrancy,code snippet injection
206,8,Re-erntrancy,code snippet injection
61,10,Re-erntrancy,code snippet injection
10,10,Re-erntrancy,code snippet injection
534,8,Re-erntrancy,code snippet injection
521,5,Re-erntrancy,code snippet injection
505,8,Re-erntrancy,code snippet injection
491,6,Re-erntrancy,code snippet injection
473,8,Re-erntrancy,code snippet injection
412,8,Re-erntrancy,code snippet injection
400,8,Re-erntrancy,code snippet injection
388,8,Re-erntrancy,code snippet injection
318,8,Re-erntrancy,code snippet injection
288,7,Re-erntrancy,code snippet injection
243,8,Re-erntrancy,code snippet injection
230,8,Re-erntrancy,code snippet injection
189,10,Re-erntrancy,code snippet injection
176,9,Re-erntrancy,code snippet injection
164,8,Re-erntrancy,code snippet injection
151,9,Re-erntrancy,code snippet injection
137,8,Re-erntrancy,code snippet injection
123,8,Re-erntrancy,code snippet injection
109,8,Re-erntrancy,code snippet injection
94,8,Re-erntrancy,code snippet injection
80,8,Re-erntrancy,code snippet injection
27,8,Re-erntrancy,code snippet injection
361,6,Re-erntrancy,code snippet injection
51,8,Re-erntrancy,code snippet injection
41,9,Re-erntrancy,code snippet injection
