loc,length,bug type,approach
64,1,Timestamp-Dependency,code snippet injection
61,1,Timestamp-Dependency,code snippet injection
91,1,Timestamp-Dependency,code snippet injection
296,1,Timestamp-Dependency,code snippet injection
290,1,Timestamp-Dependency,code snippet injection
269,3,Timestamp-Dependency,code snippet injection
245,5,Timestamp-Dependency,code snippet injection
230,5,Timestamp-Dependency,code snippet injection
222,3,Timestamp-Dependency,code snippet injection
208,9,Timestamp-Dependency,code snippet injection
194,5,Timestamp-Dependency,code snippet injection
179,9,Timestamp-Dependency,code snippet injection
168,5,Timestamp-Dependency,code snippet injection
154,9,Timestamp-Dependency,code snippet injection
145,4,Timestamp-Dependency,code snippet injection
136,4,Timestamp-Dependency,code snippet injection
124,5,Timestamp-Dependency,code snippet injection
114,5,Timestamp-Dependency,code snippet injection
98,9,Timestamp-Dependency,code snippet injection
81,4,Timestamp-Dependency,code snippet injection
50,9,Timestamp-Dependency,code snippet injection
39,9,Timestamp-Dependency,code snippet injection
27,4,Timestamp-Dependency,code snippet injection
20,5,Timestamp-Dependency,code snippet injection
15,3,Timestamp-Dependency,code snippet injection
10,3,Timestamp-Dependency,code snippet injection
