loc,length,bug type,approach
121,1,Timestamp-Dependency,code snippet injection
205,1,Timestamp-Dependency,code snippet injection
196,1,Timestamp-Dependency,code snippet injection
185,1,Timestamp-Dependency,code snippet injection
160,1,Timestamp-Dependency,code snippet injection
153,3,Timestamp-Dependency,code snippet injection
144,5,Timestamp-Dependency,code snippet injection
110,5,Timestamp-Dependency,code snippet injection
106,3,Timestamp-Dependency,code snippet injection
96,9,Timestamp-Dependency,code snippet injection
90,5,Timestamp-Dependency,code snippet injection
79,9,Timestamp-Dependency,code snippet injection
73,5,Timestamp-Dependency,code snippet injection
62,9,Timestamp-Dependency,code snippet injection
57,4,Timestamp-Dependency,code snippet injection
52,4,Timestamp-Dependency,code snippet injection
45,5,Timestamp-Dependency,code snippet injection
39,5,Timestamp-Dependency,code snippet injection
29,9,Timestamp-Dependency,code snippet injection
