loc,length,bug type,approach
228,1,Timestamp-Dependency,code snippet injection
226,1,Timestamp-Dependency,code snippet injection
224,1,Timestamp-Dependency,code snippet injection
35,1,Timestamp-Dependency,code snippet injection
33,1,Timestamp-Dependency,code snippet injection
29,3,Timestamp-Dependency,code snippet injection
23,5,Timestamp-Dependency,code snippet injection
297,5,Timestamp-Dependency,code snippet injection
285,3,Timestamp-Dependency,code snippet injection
263,9,Timestamp-Dependency,code snippet injection
249,5,Timestamp-Dependency,code snippet injection
235,9,Timestamp-Dependency,code snippet injection
208,5,Timestamp-Dependency,code snippet injection
193,9,Timestamp-Dependency,code snippet injection
183,4,Timestamp-Dependency,code snippet injection
172,4,Timestamp-Dependency,code snippet injection
160,5,Timestamp-Dependency,code snippet injection
150,5,Timestamp-Dependency,code snippet injection
136,9,Timestamp-Dependency,code snippet injection
127,4,Timestamp-Dependency,code snippet injection
113,9,Timestamp-Dependency,code snippet injection
99,9,Timestamp-Dependency,code snippet injection
90,4,Timestamp-Dependency,code snippet injection
62,5,Timestamp-Dependency,code snippet injection
54,3,Timestamp-Dependency,code snippet injection
46,3,Timestamp-Dependency,code snippet injection
217,5,Timestamp-Dependency,code snippet injection
18,3,Timestamp-Dependency,code snippet injection
14,3,Timestamp-Dependency,code snippet injection
9,4,Timestamp-Dependency,code snippet injection
