loc,length,bug type,approach
255,1,Timestamp-Dependency,code snippet injection
253,1,Timestamp-Dependency,code snippet injection
251,1,Timestamp-Dependency,code snippet injection
249,1,Timestamp-Dependency,code snippet injection
247,1,Timestamp-Dependency,code snippet injection
243,3,Timestamp-Dependency,code snippet injection
44,5,Timestamp-Dependency,code snippet injection
38,5,Timestamp-Dependency,code snippet injection
549,3,Timestamp-Dependency,code snippet injection
486,9,Timestamp-Dependency,code snippet injection
454,5,Timestamp-Dependency,code snippet injection
419,9,Timestamp-Dependency,code snippet injection
392,5,Timestamp-Dependency,code snippet injection
346,9,Timestamp-Dependency,code snippet injection
317,4,Timestamp-Dependency,code snippet injection
297,4,Timestamp-Dependency,code snippet injection
119,5,Timestamp-Dependency,code snippet injection
113,5,Timestamp-Dependency,code snippet injection
103,9,Timestamp-Dependency,code snippet injection
98,4,Timestamp-Dependency,code snippet injection
88,9,Timestamp-Dependency,code snippet injection
78,9,Timestamp-Dependency,code snippet injection
73,4,Timestamp-Dependency,code snippet injection
63,5,Timestamp-Dependency,code snippet injection
56,3,Timestamp-Dependency,code snippet injection
31,3,Timestamp-Dependency,code snippet injection
17,5,Timestamp-Dependency,code snippet injection
238,3,Timestamp-Dependency,code snippet injection
233,3,Timestamp-Dependency,code snippet injection
228,4,Timestamp-Dependency,code snippet injection
224,3,Timestamp-Dependency,code snippet injection
218,5,Timestamp-Dependency,code snippet injection
208,9,Timestamp-Dependency,code snippet injection
203,4,Timestamp-Dependency,code snippet injection
198,4,Timestamp-Dependency,code snippet injection
9,3,Timestamp-Dependency,code snippet injection
