loc,length,bug type,approach
202,1,Timestamp-Dependency,code snippet injection
200,1,Timestamp-Dependency,code snippet injection
198,1,Timestamp-Dependency,code snippet injection
196,1,Timestamp-Dependency,code snippet injection
54,1,Timestamp-Dependency,code snippet injection
552,3,Timestamp-Dependency,code snippet injection
542,5,Timestamp-Dependency,code snippet injection
532,5,Timestamp-Dependency,code snippet injection
524,3,Timestamp-Dependency,code snippet injection
510,9,Timestamp-Dependency,code snippet injection
499,5,Timestamp-Dependency,code snippet injection
484,9,Timestamp-Dependency,code snippet injection
471,5,Timestamp-Dependency,code snippet injection
458,9,Timestamp-Dependency,code snippet injection
448,4,Timestamp-Dependency,code snippet injection
437,4,Timestamp-Dependency,code snippet injection
425,5,Timestamp-Dependency,code snippet injection
364,5,Timestamp-Dependency,code snippet injection
348,9,Timestamp-Dependency,code snippet injection
338,4,Timestamp-Dependency,code snippet injection
272,9,Timestamp-Dependency,code snippet injection
258,9,Timestamp-Dependency,code snippet injection
248,4,Timestamp-Dependency,code snippet injection
239,5,Timestamp-Dependency,code snippet injection
232,3,Timestamp-Dependency,code snippet injection
225,3,Timestamp-Dependency,code snippet injection
126,5,Timestamp-Dependency,code snippet injection
119,3,Timestamp-Dependency,code snippet injection
112,3,Timestamp-Dependency,code snippet injection
104,4,Timestamp-Dependency,code snippet injection
79,3,Timestamp-Dependency,code snippet injection
61,5,Timestamp-Dependency,code snippet injection
211,9,Timestamp-Dependency,code snippet injection
206,4,Timestamp-Dependency,code snippet injection
191,4,Timestamp-Dependency,code snippet injection
187,3,Timestamp-Dependency,code snippet injection
182,4,Timestamp-Dependency,code snippet injection
172,9,Timestamp-Dependency,code snippet injection
166,5,Timestamp-Dependency,code snippet injection
162,3,Timestamp-Dependency,code snippet injection
152,9,Timestamp-Dependency,code snippet injection
141,9,Timestamp-Dependency,code snippet injection
136,4,Timestamp-Dependency,code snippet injection
94,3,Timestamp-Dependency,code snippet injection
89,4,Timestamp-Dependency,code snippet injection
