loc,length,bug type,approach
204,1,Timestamp-Dependency,code snippet injection
202,1,Timestamp-Dependency,code snippet injection
200,1,Timestamp-Dependency,code snippet injection
77,1,Timestamp-Dependency,code snippet injection
37,1,Timestamp-Dependency,code snippet injection
448,3,Timestamp-Dependency,code snippet injection
433,5,Timestamp-Dependency,code snippet injection
421,5,Timestamp-Dependency,code snippet injection
410,3,Timestamp-Dependency,code snippet injection
397,9,Timestamp-Dependency,code snippet injection
341,5,Timestamp-Dependency,code snippet injection
324,9,Timestamp-Dependency,code snippet injection
304,5,Timestamp-Dependency,code snippet injection
277,9,Timestamp-Dependency,code snippet injection
265,4,Timestamp-Dependency,code snippet injection
252,4,Timestamp-Dependency,code snippet injection
243,5,Timestamp-Dependency,code snippet injection
235,5,Timestamp-Dependency,code snippet injection
224,9,Timestamp-Dependency,code snippet injection
149,4,Timestamp-Dependency,code snippet injection
131,9,Timestamp-Dependency,code snippet injection
90,9,Timestamp-Dependency,code snippet injection
58,4,Timestamp-Dependency,code snippet injection
43,5,Timestamp-Dependency,code snippet injection
381,3,Timestamp-Dependency,code snippet injection
190,3,Timestamp-Dependency,code snippet injection
184,5,Timestamp-Dependency,code snippet injection
180,3,Timestamp-Dependency,code snippet injection
176,3,Timestamp-Dependency,code snippet injection
71,4,Timestamp-Dependency,code snippet injection
32,3,Timestamp-Dependency,code snippet injection
