loc,length,bug type,approach
143,1,Timestamp-Dependency,code snippet injection
139,1,Timestamp-Dependency,code snippet injection
135,1,Timestamp-Dependency,code snippet injection
153,1,Timestamp-Dependency,code snippet injection
73,1,Timestamp-Dependency,code snippet injection
372,3,Timestamp-Dependency,code snippet injection
358,5,Timestamp-Dependency,code snippet injection
339,5,Timestamp-Dependency,code snippet injection
320,3,Timestamp-Dependency,code snippet injection
297,9,Timestamp-Dependency,code snippet injection
278,5,Timestamp-Dependency,code snippet injection
255,9,Timestamp-Dependency,code snippet injection
236,5,Timestamp-Dependency,code snippet injection
217,9,Timestamp-Dependency,code snippet injection
203,4,Timestamp-Dependency,code snippet injection
190,4,Timestamp-Dependency,code snippet injection
178,5,Timestamp-Dependency,code snippet injection
63,5,Timestamp-Dependency,code snippet injection
123,9,Timestamp-Dependency,code snippet injection
118,4,Timestamp-Dependency,code snippet injection
106,9,Timestamp-Dependency,code snippet injection
96,9,Timestamp-Dependency,code snippet injection
90,4,Timestamp-Dependency,code snippet injection
84,5,Timestamp-Dependency,code snippet injection
80,3,Timestamp-Dependency,code snippet injection
55,3,Timestamp-Dependency,code snippet injection
