loc,length,bug type,approach
68,3,Unhandled-Exceptions,code snippet injection
32,6,Unhandled-Exceptions,code snippet injection
108,5,Unhandled-Exceptions,code snippet injection
92,2,Unhandled-Exceptions,code snippet injection
61,6,Unhandled-Exceptions,code snippet injection
44,9,Unhandled-Exceptions,code snippet injection
73,9,Unhandled-Exceptions,code snippet injection
26,3,Unhandled-Exceptions,code snippet injection
22,3,Unhandled-Exceptions,code snippet injection
19,2,Unhandled-Exceptions,code snippet injection
8,9,Unhandled-Exceptions,code snippet injection
