loc,length,bug type,approach
337,3,Unhandled-Exceptions,code snippet injection
325,6,Unhandled-Exceptions,code snippet injection
16,5,Unhandled-Exceptions,code snippet injection
619,2,Unhandled-Exceptions,code snippet injection
602,6,Unhandled-Exceptions,code snippet injection
572,9,Unhandled-Exceptions,code snippet injection
526,9,Unhandled-Exceptions,code snippet injection
504,3,Unhandled-Exceptions,code snippet injection
484,3,Unhandled-Exceptions,code snippet injection
464,2,Unhandled-Exceptions,code snippet injection
443,9,Unhandled-Exceptions,code snippet injection
427,8,Unhandled-Exceptions,code snippet injection
417,3,Unhandled-Exceptions,code snippet injection
401,3,Unhandled-Exceptions,code snippet injection
391,5,Unhandled-Exceptions,code snippet injection
375,9,Unhandled-Exceptions,code snippet injection
361,5,Unhandled-Exceptions,code snippet injection
310,3,Unhandled-Exceptions,code snippet injection
285,9,Unhandled-Exceptions,code snippet injection
268,9,Unhandled-Exceptions,code snippet injection
257,3,Unhandled-Exceptions,code snippet injection
222,5,Unhandled-Exceptions,code snippet injection
209,3,Unhandled-Exceptions,code snippet injection
37,6,Unhandled-Exceptions,code snippet injection
26,2,Unhandled-Exceptions,code snippet injection
190,3,Unhandled-Exceptions,code snippet injection
186,3,Unhandled-Exceptions,code snippet injection
182,3,Unhandled-Exceptions,code snippet injection
175,5,Unhandled-Exceptions,code snippet injection
171,3,Unhandled-Exceptions,code snippet injection
162,8,Unhandled-Exceptions,code snippet injection
156,3,Unhandled-Exceptions,code snippet injection
152,3,Unhandled-Exceptions,code snippet injection
147,3,Unhandled-Exceptions,code snippet injection
142,3,Unhandled-Exceptions,code snippet injection
9,5,Unhandled-Exceptions,code snippet injection
