loc,length,bug type,approach
269,8,Re-erntrancy,code snippet injection
104,7,Re-erntrancy,code snippet injection
327,8,Re-erntrancy,code snippet injection
312,9,Re-erntrancy,code snippet injection
283,9,Re-erntrancy,code snippet injection
224,8,Re-erntrancy,code snippet injection
188,5,Re-erntrancy,code snippet injection
171,8,Re-erntrancy,code snippet injection
158,5,Re-erntrancy,code snippet injection
135,8,Re-erntrancy,code snippet injection
120,8,Re-erntrancy,code snippet injection
259,8,Re-erntrancy,code snippet injection
250,8,Re-erntrancy,code snippet injection
209,8,Re-erntrancy,code snippet injection
95,7,Re-erntrancy,code snippet injection
