loc,length,bug type,approach
93,8,Re-erntrancy,code snippet injection
85,7,Re-erntrancy,code snippet injection
238,8,Re-erntrancy,code snippet injection
225,9,Re-erntrancy,code snippet injection
210,9,Re-erntrancy,code snippet injection
198,8,Re-erntrancy,code snippet injection
181,5,Re-erntrancy,code snippet injection
165,8,Re-erntrancy,code snippet injection
78,5,Re-erntrancy,code snippet injection
65,8,Re-erntrancy,code snippet injection
51,8,Re-erntrancy,code snippet injection
36,8,Re-erntrancy,code snippet injection
22,8,Re-erntrancy,code snippet injection
148,8,Re-erntrancy,code snippet injection
140,7,Re-erntrancy,code snippet injection
131,8,Re-erntrancy,code snippet injection
116,8,Re-erntrancy,code snippet injection
106,9,Re-erntrancy,code snippet injection
