loc,length,bug type,approach
25,8,Re-erntrancy,code snippet injection
17,7,Re-erntrancy,code snippet injection
8,8,Re-erntrancy,code snippet injection
291,9,Re-erntrancy,code snippet injection
277,9,Re-erntrancy,code snippet injection
262,8,Re-erntrancy,code snippet injection
251,5,Re-erntrancy,code snippet injection
233,8,Re-erntrancy,code snippet injection
224,5,Re-erntrancy,code snippet injection
209,8,Re-erntrancy,code snippet injection
193,8,Re-erntrancy,code snippet injection
161,8,Re-erntrancy,code snippet injection
132,8,Re-erntrancy,code snippet injection
102,8,Re-erntrancy,code snippet injection
92,7,Re-erntrancy,code snippet injection
83,8,Re-erntrancy,code snippet injection
73,8,Re-erntrancy,code snippet injection
63,9,Re-erntrancy,code snippet injection
53,9,Re-erntrancy,code snippet injection
44,8,Re-erntrancy,code snippet injection
35,8,Re-erntrancy,code snippet injection
