loc,length,bug type,approach
96,8,Re-erntrancy,code snippet injection
86,7,Re-erntrancy,code snippet injection
75,8,Re-erntrancy,code snippet injection
289,9,Re-erntrancy,code snippet injection
262,9,Re-erntrancy,code snippet injection
239,8,Re-erntrancy,code snippet injection
215,5,Re-erntrancy,code snippet injection
192,8,Re-erntrancy,code snippet injection
171,5,Re-erntrancy,code snippet injection
150,8,Re-erntrancy,code snippet injection
121,8,Re-erntrancy,code snippet injection
64,8,Re-erntrancy,code snippet injection
55,8,Re-erntrancy,code snippet injection
44,8,Re-erntrancy,code snippet injection
35,7,Re-erntrancy,code snippet injection
26,8,Re-erntrancy,code snippet injection
17,8,Re-erntrancy,code snippet injection
