loc,length,bug type,approach
98,9,Re+AC0-erntrancy,code snippet injection
108,8,Re+AC0-erntrancy,code snippet injection
117,5,Re+AC0-erntrancy,code snippet injection
123,8,Re+AC0-erntrancy,code snippet injection
132,8,Re+AC0-erntrancy,code snippet injection
141,8,Re+AC0-erntrancy,code snippet injection
141,8,Re+AC0-erntrancy,code snippet injection
158,7,Re+AC0-erntrancy,code snippet injection
171,7,Re+AC0-erntrancy,code snippet injection
182,8,Re+AC0-erntrancy,code snippet injection
191,7,Re+AC0-erntrancy,code snippet injection
199,8,Re+AC0-erntrancy,code snippet injection
207,8,Re+AC0-erntrancy,code snippet injection
223,9,Re+AC0-erntrancy,code snippet injection
259,8,Re+AC0-erntrancy,code snippet injection
294,9,Re+AC0-erntrancy,code snippet injection
307,9,Re+AC0-erntrancy,code snippet injection
323,5,Re+AC0-erntrancy,code snippet injection
335,8,Re+AC0-erntrancy,code snippet injection
352,8,Re+AC0-erntrancy,code snippet injection
361,8,Re+AC0-erntrancy,code snippet injection
370,8,Re+AC0-erntrancy,code snippet injection
383,7,Re+AC0-erntrancy,code snippet injection
392,5,Re+AC0-erntrancy,code snippet injection
404,8,Re+AC0-erntrancy,code snippet injection
418,7,Re+AC0-erntrancy,code snippet injection
430,8,Re+AC0-erntrancy,code snippet injection
442,8,Re+AC0-erntrancy,code snippet injection
454,8,Re+AC0-erntrancy,code snippet injection
467,8,Re+AC0-erntrancy,code snippet injection
479,8,Re+AC0-erntrancy,code snippet injection
491,5,Re+AC0-erntrancy,code snippet injection
499,8,Re+AC0-erntrancy,code snippet injection
512,5,Re+AC0-erntrancy,code snippet injection
530,8,Re+AC0-erntrancy,code snippet injection
542,9,Re+AC0-erntrancy,code snippet injection
558,9,Re+AC0-erntrancy,code snippet injection
