loc,length,bug type,approach
564,8,Re-erntrancy,code snippet injection
556,7,Re-erntrancy,code snippet injection
547,8,Re-erntrancy,code snippet injection
132,9,Re-erntrancy,code snippet injection
109,9,Re-erntrancy,code snippet injection
100,8,Re-erntrancy,code snippet injection
541,5,Re-erntrancy,code snippet injection
527,8,Re-erntrancy,code snippet injection
515,5,Re-erntrancy,code snippet injection
499,8,Re-erntrancy,code snippet injection
486,8,Re-erntrancy,code snippet injection
472,8,Re-erntrancy,code snippet injection
460,8,Re-erntrancy,code snippet injection
436,8,Re-erntrancy,code snippet injection
422,7,Re-erntrancy,code snippet injection
409,8,Re-erntrancy,code snippet injection
397,8,Re-erntrancy,code snippet injection
374,9,Re-erntrancy,code snippet injection
360,9,Re-erntrancy,code snippet injection
348,8,Re-erntrancy,code snippet injection
331,8,Re-erntrancy,code snippet injection
309,7,Re-erntrancy,code snippet injection
297,8,Re-erntrancy,code snippet injection
285,7,Re-erntrancy,code snippet injection
273,8,Re-erntrancy,code snippet injection
176,8,Re-erntrancy,code snippet injection
150,8,Re-erntrancy,code snippet injection
94,5,Re-erntrancy,code snippet injection
85,8,Re-erntrancy,code snippet injection
75,9,Re-erntrancy,code snippet injection
69,5,Re-erntrancy,code snippet injection
61,7,Re-erntrancy,code snippet injection
52,8,Re-erntrancy,code snippet injection
251,8,Re-erntrancy,code snippet injection
241,8,Re-erntrancy,code snippet injection
234,5,Re-erntrancy,code snippet injection
224,9,Re-erntrancy,code snippet injection
216,7,Re-erntrancy,code snippet injection
207,8,Re-erntrancy,code snippet injection
197,8,Re-erntrancy,code snippet injection
191,5,Re-erntrancy,code snippet injection
123,8,Re-erntrancy,code snippet injection
