loc,length,bug type,approach
251,8,Re-erntrancy,code snippet injection
243,7,Re-erntrancy,code snippet injection
234,8,Re-erntrancy,code snippet injection
224,9,Re-erntrancy,code snippet injection
54,9,Re-erntrancy,code snippet injection
650,8,Re-erntrancy,code snippet injection
640,5,Re-erntrancy,code snippet injection
627,8,Re-erntrancy,code snippet injection
617,5,Re-erntrancy,code snippet injection
604,8,Re-erntrancy,code snippet injection
590,8,Re-erntrancy,code snippet injection
576,8,Re-erntrancy,code snippet injection
560,8,Re-erntrancy,code snippet injection
548,8,Re-erntrancy,code snippet injection
535,7,Re-erntrancy,code snippet injection
520,8,Re-erntrancy,code snippet injection
505,8,Re-erntrancy,code snippet injection
440,9,Re-erntrancy,code snippet injection
424,9,Re-erntrancy,code snippet injection
410,8,Re-erntrancy,code snippet injection
345,8,Re-erntrancy,code snippet injection
333,7,Re-erntrancy,code snippet injection
319,8,Re-erntrancy,code snippet injection
308,7,Re-erntrancy,code snippet injection
296,8,Re-erntrancy,code snippet injection
284,8,Re-erntrancy,code snippet injection
143,8,Re-erntrancy,code snippet injection
134,5,Re-erntrancy,code snippet injection
122,8,Re-erntrancy,code snippet injection
109,9,Re-erntrancy,code snippet injection
89,5,Re-erntrancy,code snippet injection
69,7,Re-erntrancy,code snippet injection
271,8,Re-erntrancy,code snippet injection
262,8,Re-erntrancy,code snippet injection
215,8,Re-erntrancy,code snippet injection
209,5,Re-erntrancy,code snippet injection
199,9,Re-erntrancy,code snippet injection
191,7,Re-erntrancy,code snippet injection
182,8,Re-erntrancy,code snippet injection
173,8,Re-erntrancy,code snippet injection
167,5,Re-erntrancy,code snippet injection
157,8,Re-erntrancy,code snippet injection
