loc,length,bug type,approach
647,8,Re-erntrancy,code snippet injection
634,7,Re-erntrancy,code snippet injection
610,8,Re-erntrancy,code snippet injection
593,9,Re-erntrancy,code snippet injection
577,9,Re-erntrancy,code snippet injection
524,8,Re-erntrancy,code snippet injection
508,5,Re-erntrancy,code snippet injection
479,8,Re-erntrancy,code snippet injection
455,5,Re-erntrancy,code snippet injection
430,8,Re-erntrancy,code snippet injection
399,8,Re-erntrancy,code snippet injection
372,8,Re-erntrancy,code snippet injection
347,8,Re-erntrancy,code snippet injection
321,8,Re-erntrancy,code snippet injection
302,7,Re-erntrancy,code snippet injection
287,8,Re-erntrancy,code snippet injection
266,8,Re-erntrancy,code snippet injection
250,9,Re-erntrancy,code snippet injection
556,9,Re-erntrancy,code snippet injection
547,8,Re-erntrancy,code snippet injection
538,8,Re-erntrancy,code snippet injection
235,7,Re-erntrancy,code snippet injection
225,8,Re-erntrancy,code snippet injection
216,7,Re-erntrancy,code snippet injection
