loc,length,bug type,approach
568,8,Re-erntrancy,code snippet injection
548,7,Re-erntrancy,code snippet injection
533,8,Re-erntrancy,code snippet injection
517,9,Re-erntrancy,code snippet injection
501,9,Re-erntrancy,code snippet injection
447,8,Re-erntrancy,code snippet injection
433,5,Re-erntrancy,code snippet injection
406,8,Re-erntrancy,code snippet injection
388,5,Re-erntrancy,code snippet injection
366,8,Re-erntrancy,code snippet injection
344,8,Re-erntrancy,code snippet injection
321,8,Re-erntrancy,code snippet injection
299,8,Re-erntrancy,code snippet injection
276,8,Re-erntrancy,code snippet injection
254,7,Re-erntrancy,code snippet injection
232,8,Re-erntrancy,code snippet injection
210,8,Re-erntrancy,code snippet injection
191,9,Re-erntrancy,code snippet injection
172,9,Re-erntrancy,code snippet injection
155,8,Re-erntrancy,code snippet injection
486,8,Re-erntrancy,code snippet injection
478,7,Re-erntrancy,code snippet injection
469,8,Re-erntrancy,code snippet injection
140,7,Re-erntrancy,code snippet injection
130,8,Re-erntrancy,code snippet injection
120,8,Re-erntrancy,code snippet injection
