loc,length,bug type,approach
262,8,Re-erntrancy,code snippet injection
254,7,Re-erntrancy,code snippet injection
245,8,Re-erntrancy,code snippet injection
98,9,Re-erntrancy,code snippet injection
39,9,Re-erntrancy,code snippet injection
540,8,Re-erntrancy,code snippet injection
525,5,Re-erntrancy,code snippet injection
510,8,Re-erntrancy,code snippet injection
497,5,Re-erntrancy,code snippet injection
485,8,Re-erntrancy,code snippet injection
421,8,Re-erntrancy,code snippet injection
405,8,Re-erntrancy,code snippet injection
382,8,Re-erntrancy,code snippet injection
356,8,Re-erntrancy,code snippet injection
341,7,Re-erntrancy,code snippet injection
324,8,Re-erntrancy,code snippet injection
312,8,Re-erntrancy,code snippet injection
300,9,Re-erntrancy,code snippet injection
289,9,Re-erntrancy,code snippet injection
175,8,Re-erntrancy,code snippet injection
158,8,Re-erntrancy,code snippet injection
119,7,Re-erntrancy,code snippet injection
70,8,Re-erntrancy,code snippet injection
53,7,Re-erntrancy,code snippet injection
464,8,Re-erntrancy,code snippet injection
230,8,Re-erntrancy,code snippet injection
221,8,Re-erntrancy,code snippet injection
215,5,Re-erntrancy,code snippet injection
206,8,Re-erntrancy,code snippet injection
87,9,Re-erntrancy,code snippet injection
32,5,Re-erntrancy,code snippet injection
