loc,length,bug type,approach
142,8,Re-erntrancy,code snippet injection
125,7,Re-erntrancy,code snippet injection
318,8,Re-erntrancy,code snippet injection
306,9,Re-erntrancy,code snippet injection
290,9,Re-erntrancy,code snippet injection
273,8,Re-erntrancy,code snippet injection
263,5,Re-erntrancy,code snippet injection
250,8,Re-erntrancy,code snippet injection
239,5,Re-erntrancy,code snippet injection
226,8,Re-erntrancy,code snippet injection
214,8,Re-erntrancy,code snippet injection
201,8,Re-erntrancy,code snippet injection
189,8,Re-erntrancy,code snippet injection
177,8,Re-erntrancy,code snippet injection
167,7,Re-erntrancy,code snippet injection
155,8,Re-erntrancy,code snippet injection
125,8,Re-erntrancy,code snippet injection
108,9,Re-erntrancy,code snippet injection
98,9,Re-erntrancy,code snippet injection
89,8,Re-erntrancy,code snippet injection
80,8,Re-erntrancy,code snippet injection
72,7,Re-erntrancy,code snippet injection
63,8,Re-erntrancy,code snippet injection
