loc,length,bug type,approach
168,8,Re-erntrancy,code snippet injection
159,7,Re-erntrancy,code snippet injection
149,8,Re-erntrancy,code snippet injection
432,9,Re-erntrancy,code snippet injection
419,9,Re-erntrancy,code snippet injection
403,8,Re-erntrancy,code snippet injection
390,5,Re-erntrancy,code snippet injection
372,8,Re-erntrancy,code snippet injection
359,5,Re-erntrancy,code snippet injection
258,8,Re-erntrancy,code snippet injection
241,8,Re-erntrancy,code snippet injection
226,8,Re-erntrancy,code snippet injection
211,8,Re-erntrancy,code snippet injection
198,8,Re-erntrancy,code snippet injection
184,7,Re-erntrancy,code snippet injection
80,8,Re-erntrancy,code snippet injection
63,8,Re-erntrancy,code snippet injection
330,9,Re-erntrancy,code snippet injection
312,9,Re-erntrancy,code snippet injection
303,8,Re-erntrancy,code snippet injection
293,8,Re-erntrancy,code snippet injection
285,7,Re-erntrancy,code snippet injection
276,8,Re-erntrancy,code snippet injection
140,7,Re-erntrancy,code snippet injection
131,8,Re-erntrancy,code snippet injection
121,8,Re-erntrancy,code snippet injection
112,8,Re-erntrancy,code snippet injection
106,5,Re-erntrancy,code snippet injection
97,8,Re-erntrancy,code snippet injection
49,9,Re-erntrancy,code snippet injection
