loc,length,bug type,approach
929,8,Re-erntrancy,code snippet injection
919,7,Re-erntrancy,code snippet injection
825,8,Re-erntrancy,code snippet injection
815,9,Re-erntrancy,code snippet injection
720,9,Re-erntrancy,code snippet injection
711,8,Re-erntrancy,code snippet injection
1028,5,Re-erntrancy,code snippet injection
1015,8,Re-erntrancy,code snippet injection
998,5,Re-erntrancy,code snippet injection
984,8,Re-erntrancy,code snippet injection
958,8,Re-erntrancy,code snippet injection
945,8,Re-erntrancy,code snippet injection
907,8,Re-erntrancy,code snippet injection
894,8,Re-erntrancy,code snippet injection
882,7,Re-erntrancy,code snippet injection
870,8,Re-erntrancy,code snippet injection
858,8,Re-erntrancy,code snippet injection
840,9,Re-erntrancy,code snippet injection
801,9,Re-erntrancy,code snippet injection
788,8,Re-erntrancy,code snippet injection
775,8,Re-erntrancy,code snippet injection
764,7,Re-erntrancy,code snippet injection
752,8,Re-erntrancy,code snippet injection
736,7,Re-erntrancy,code snippet injection
674,8,Re-erntrancy,code snippet injection
646,8,Re-erntrancy,code snippet injection
621,8,Re-erntrancy,code snippet injection
606,5,Re-erntrancy,code snippet injection
581,8,Re-erntrancy,code snippet injection
550,9,Re-erntrancy,code snippet injection
523,5,Re-erntrancy,code snippet injection
494,7,Re-erntrancy,code snippet injection
469,8,Re-erntrancy,code snippet injection
454,8,Re-erntrancy,code snippet injection
441,8,Re-erntrancy,code snippet injection
430,5,Re-erntrancy,code snippet injection
407,9,Re-erntrancy,code snippet injection
395,7,Re-erntrancy,code snippet injection
374,8,Re-erntrancy,code snippet injection
353,8,Re-erntrancy,code snippet injection
338,5,Re-erntrancy,code snippet injection
325,8,Re-erntrancy,code snippet injection
