loc,length,bug type,approach
1057,8,Re-erntrancy,code snippet injection
1039,7,Re-erntrancy,code snippet injection
994,8,Re-erntrancy,code snippet injection
978,9,Re-erntrancy,code snippet injection
918,9,Re-erntrancy,code snippet injection
889,8,Re-erntrancy,code snippet injection
863,5,Re-erntrancy,code snippet injection
834,8,Re-erntrancy,code snippet injection
824,5,Re-erntrancy,code snippet injection
798,8,Re-erntrancy,code snippet injection
780,8,Re-erntrancy,code snippet injection
763,8,Re-erntrancy,code snippet injection
746,8,Re-erntrancy,code snippet injection
715,8,Re-erntrancy,code snippet injection
687,7,Re-erntrancy,code snippet injection
620,8,Re-erntrancy,code snippet injection
603,8,Re-erntrancy,code snippet injection
585,9,Re-erntrancy,code snippet injection
567,9,Re-erntrancy,code snippet injection
545,8,Re-erntrancy,code snippet injection
505,8,Re-erntrancy,code snippet injection
470,7,Re-erntrancy,code snippet injection
449,8,Re-erntrancy,code snippet injection
438,7,Re-erntrancy,code snippet injection
420,8,Re-erntrancy,code snippet injection
388,8,Re-erntrancy,code snippet injection
370,8,Re-erntrancy,code snippet injection
346,5,Re-erntrancy,code snippet injection
337,8,Re-erntrancy,code snippet injection
327,9,Re-erntrancy,code snippet injection
321,5,Re-erntrancy,code snippet injection
313,7,Re-erntrancy,code snippet injection
303,8,Re-erntrancy,code snippet injection
294,8,Re-erntrancy,code snippet injection
285,8,Re-erntrancy,code snippet injection
279,5,Re-erntrancy,code snippet injection
269,9,Re-erntrancy,code snippet injection
261,7,Re-erntrancy,code snippet injection
252,8,Re-erntrancy,code snippet injection
243,8,Re-erntrancy,code snippet injection
237,5,Re-erntrancy,code snippet injection
228,8,Re-erntrancy,code snippet injection
