loc,length,bug type,approach
138,8,Re-erntrancy,code snippet injection
93,7,Re-erntrancy,code snippet injection
84,8,Re-erntrancy,code snippet injection
420,9,Re-erntrancy,code snippet injection
403,9,Re-erntrancy,code snippet injection
387,8,Re-erntrancy,code snippet injection
369,5,Re-erntrancy,code snippet injection
352,8,Re-erntrancy,code snippet injection
329,5,Re-erntrancy,code snippet injection
306,8,Re-erntrancy,code snippet injection
285,8,Re-erntrancy,code snippet injection
269,8,Re-erntrancy,code snippet injection
253,8,Re-erntrancy,code snippet injection
181,8,Re-erntrancy,code snippet injection
168,7,Re-erntrancy,code snippet injection
151,8,Re-erntrancy,code snippet injection
106,8,Re-erntrancy,code snippet injection
74,9,Re-erntrancy,code snippet injection
64,9,Re-erntrancy,code snippet injection
55,8,Re-erntrancy,code snippet injection
46,8,Re-erntrancy,code snippet injection
38,7,Re-erntrancy,code snippet injection
29,8,Re-erntrancy,code snippet injection
231,7,Re-erntrancy,code snippet injection
219,8,Re-erntrancy,code snippet injection
210,8,Re-erntrancy,code snippet injection
201,8,Re-erntrancy,code snippet injection
195,5,Re-erntrancy,code snippet injection
128,8,Re-erntrancy,code snippet injection
118,9,Re-erntrancy,code snippet injection
