loc,length,bug type,approach
420,8,Re-erntrancy,code snippet injection
308,7,Re-erntrancy,code snippet injection
56,8,Re-erntrancy,code snippet injection
10,9,Re-erntrancy,code snippet injection
502,9,Re-erntrancy,code snippet injection
486,8,Re-erntrancy,code snippet injection
473,5,Re-erntrancy,code snippet injection
455,8,Re-erntrancy,code snippet injection
405,5,Re-erntrancy,code snippet injection
393,8,Re-erntrancy,code snippet injection
381,8,Re-erntrancy,code snippet injection
337,8,Re-erntrancy,code snippet injection
323,8,Re-erntrancy,code snippet injection
255,8,Re-erntrancy,code snippet injection
225,7,Re-erntrancy,code snippet injection
180,8,Re-erntrancy,code snippet injection
168,8,Re-erntrancy,code snippet injection
155,9,Re-erntrancy,code snippet injection
142,9,Re-erntrancy,code snippet injection
128,8,Re-erntrancy,code snippet injection
114,8,Re-erntrancy,code snippet injection
101,7,Re-erntrancy,code snippet injection
86,8,Re-erntrancy,code snippet injection
73,7,Re-erntrancy,code snippet injection
26,8,Re-erntrancy,code snippet injection
352,8,Re-erntrancy,code snippet injection
298,8,Re-erntrancy,code snippet injection
49,5,Re-erntrancy,code snippet injection
40,8,Re-erntrancy,code snippet injection
