loc,length,bug type,approach
231,8,Re-erntrancy,code snippet injection
223,7,Re-erntrancy,code snippet injection
306,8,Re-erntrancy,code snippet injection
290,9,Re-erntrancy,code snippet injection
210,9,Re-erntrancy,code snippet injection
193,8,Re-erntrancy,code snippet injection
177,5,Re-erntrancy,code snippet injection
155,8,Re-erntrancy,code snippet injection
138,5,Re-erntrancy,code snippet injection
85,8,Re-erntrancy,code snippet injection
76,8,Re-erntrancy,code snippet injection
67,8,Re-erntrancy,code snippet injection
58,8,Re-erntrancy,code snippet injection
49,8,Re-erntrancy,code snippet injection
275,7,Re-erntrancy,code snippet injection
266,8,Re-erntrancy,code snippet injection
257,8,Re-erntrancy,code snippet injection
247,9,Re-erntrancy,code snippet injection
120,9,Re-erntrancy,code snippet injection
111,8,Re-erntrancy,code snippet injection
102,8,Re-erntrancy,code snippet injection
