loc,length,bug type,approach
424,8,Re-erntrancy,code snippet injection
209,7,Re-erntrancy,code snippet injection
200,8,Re-erntrancy,code snippet injection
60,9,Re-erntrancy,code snippet injection
10,9,Re-erntrancy,code snippet injection
525,8,Re-erntrancy,code snippet injection
512,5,Re-erntrancy,code snippet injection
496,8,Re-erntrancy,code snippet injection
483,5,Re-erntrancy,code snippet injection
465,8,Re-erntrancy,code snippet injection
405,8,Re-erntrancy,code snippet injection
393,8,Re-erntrancy,code snippet injection
381,8,Re-erntrancy,code snippet injection
312,8,Re-erntrancy,code snippet injection
282,7,Re-erntrancy,code snippet injection
237,8,Re-erntrancy,code snippet injection
224,8,Re-erntrancy,code snippet injection
184,9,Re-erntrancy,code snippet injection
171,9,Re-erntrancy,code snippet injection
159,8,Re-erntrancy,code snippet injection
147,8,Re-erntrancy,code snippet injection
134,7,Re-erntrancy,code snippet injection
120,8,Re-erntrancy,code snippet injection
107,7,Re-erntrancy,code snippet injection
92,8,Re-erntrancy,code snippet injection
78,8,Re-erntrancy,code snippet injection
26,8,Re-erntrancy,code snippet injection
355,5,Re-erntrancy,code snippet injection
50,8,Re-erntrancy,code snippet injection
40,9,Re-erntrancy,code snippet injection
