loc,length,bug type,approach
316,8,Re-erntrancy,code snippet injection
308,7,Re-erntrancy,code snippet injection
299,8,Re-erntrancy,code snippet injection
60,9,Re-erntrancy,code snippet injection
50,9,Re-erntrancy,code snippet injection
41,8,Re-erntrancy,code snippet injection
35,5,Re-erntrancy,code snippet injection
398,8,Re-erntrancy,code snippet injection
383,5,Re-erntrancy,code snippet injection
361,8,Re-erntrancy,code snippet injection
343,8,Re-erntrancy,code snippet injection
330,8,Re-erntrancy,code snippet injection
271,8,Re-erntrancy,code snippet injection
257,8,Re-erntrancy,code snippet injection
244,7,Re-erntrancy,code snippet injection
229,8,Re-erntrancy,code snippet injection
214,8,Re-erntrancy,code snippet injection
200,9,Re-erntrancy,code snippet injection
186,9,Re-erntrancy,code snippet injection
173,8,Re-erntrancy,code snippet injection
160,8,Re-erntrancy,code snippet injection
148,7,Re-erntrancy,code snippet injection
135,8,Re-erntrancy,code snippet injection
105,7,Re-erntrancy,code snippet injection
92,8,Re-erntrancy,code snippet injection
79,8,Re-erntrancy,code snippet injection
289,8,Re-erntrancy,code snippet injection
283,5,Re-erntrancy,code snippet injection
25,8,Re-erntrancy,code snippet injection
15,9,Re-erntrancy,code snippet injection
9,5,Re-erntrancy,code snippet injection
