loc,length,bug type,approach
92,8,Re-erntrancy,code snippet injection
82,7,Re-erntrancy,code snippet injection
71,8,Re-erntrancy,code snippet injection
285,9,Re-erntrancy,code snippet injection
258,9,Re-erntrancy,code snippet injection
235,8,Re-erntrancy,code snippet injection
211,5,Re-erntrancy,code snippet injection
188,8,Re-erntrancy,code snippet injection
167,5,Re-erntrancy,code snippet injection
146,8,Re-erntrancy,code snippet injection
117,8,Re-erntrancy,code snippet injection
60,8,Re-erntrancy,code snippet injection
51,8,Re-erntrancy,code snippet injection
40,8,Re-erntrancy,code snippet injection
31,7,Re-erntrancy,code snippet injection
22,8,Re-erntrancy,code snippet injection
13,8,Re-erntrancy,code snippet injection
