loc,length,bug type,approach
123,8,Re-erntrancy,code snippet injection
115,7,Re-erntrancy,code snippet injection
106,8,Re-erntrancy,code snippet injection
96,9,Re-erntrancy,code snippet injection
86,9,Re-erntrancy,code snippet injection
77,8,Re-erntrancy,code snippet injection
71,5,Re-erntrancy,code snippet injection
355,8,Re-erntrancy,code snippet injection
343,5,Re-erntrancy,code snippet injection
330,8,Re-erntrancy,code snippet injection
317,8,Re-erntrancy,code snippet injection
304,8,Re-erntrancy,code snippet injection
285,8,Re-erntrancy,code snippet injection
243,8,Re-erntrancy,code snippet injection
196,7,Re-erntrancy,code snippet injection
172,8,Re-erntrancy,code snippet injection
151,8,Re-erntrancy,code snippet injection
137,9,Re-erntrancy,code snippet injection
59,9,Re-erntrancy,code snippet injection
41,8,Re-erntrancy,code snippet injection
13,8,Re-erntrancy,code snippet injection
