loc,length,bug type,approach
310,8,Re-erntrancy,code snippet injection
302,7,Re-erntrancy,code snippet injection
293,8,Re-erntrancy,code snippet injection
60,9,Re-erntrancy,code snippet injection
50,9,Re-erntrancy,code snippet injection
41,8,Re-erntrancy,code snippet injection
35,5,Re-erntrancy,code snippet injection
389,8,Re-erntrancy,code snippet injection
375,5,Re-erntrancy,code snippet injection
354,8,Re-erntrancy,code snippet injection
337,8,Re-erntrancy,code snippet injection
324,8,Re-erntrancy,code snippet injection
271,8,Re-erntrancy,code snippet injection
257,8,Re-erntrancy,code snippet injection
244,7,Re-erntrancy,code snippet injection
229,8,Re-erntrancy,code snippet injection
214,8,Re-erntrancy,code snippet injection
200,9,Re-erntrancy,code snippet injection
186,9,Re-erntrancy,code snippet injection
173,8,Re-erntrancy,code snippet injection
160,8,Re-erntrancy,code snippet injection
148,7,Re-erntrancy,code snippet injection
135,8,Re-erntrancy,code snippet injection
105,7,Re-erntrancy,code snippet injection
92,8,Re-erntrancy,code snippet injection
79,8,Re-erntrancy,code snippet injection
283,8,Re-erntrancy,code snippet injection
28,5,Re-erntrancy,code snippet injection
19,8,Re-erntrancy,code snippet injection
9,9,Re-erntrancy,code snippet injection
