loc,length,bug type,approach
304,8,Re-erntrancy,code snippet injection
296,7,Re-erntrancy,code snippet injection
287,8,Re-erntrancy,code snippet injection
455,9,Re-erntrancy,code snippet injection
439,9,Re-erntrancy,code snippet injection
425,8,Re-erntrancy,code snippet injection
414,5,Re-erntrancy,code snippet injection
396,8,Re-erntrancy,code snippet injection
376,5,Re-erntrancy,code snippet injection
337,8,Re-erntrancy,code snippet injection
38,8,Re-erntrancy,code snippet injection
29,8,Re-erntrancy,code snippet injection
17,8,Re-erntrancy,code snippet injection
228,8,Re-erntrancy,code snippet injection
217,7,Re-erntrancy,code snippet injection
205,8,Re-erntrancy,code snippet injection
193,8,Re-erntrancy,code snippet injection
180,9,Re-erntrancy,code snippet injection
167,9,Re-erntrancy,code snippet injection
