loc,length,bug type,approach
25,8,Re-erntrancy,code snippet injection
17,7,Re-erntrancy,code snippet injection
8,8,Re-erntrancy,code snippet injection
278,9,Re-erntrancy,code snippet injection
264,9,Re-erntrancy,code snippet injection
249,8,Re-erntrancy,code snippet injection
238,5,Re-erntrancy,code snippet injection
220,8,Re-erntrancy,code snippet injection
208,5,Re-erntrancy,code snippet injection
192,8,Re-erntrancy,code snippet injection
160,8,Re-erntrancy,code snippet injection
131,8,Re-erntrancy,code snippet injection
101,8,Re-erntrancy,code snippet injection
90,8,Re-erntrancy,code snippet injection
82,7,Re-erntrancy,code snippet injection
73,8,Re-erntrancy,code snippet injection
64,8,Re-erntrancy,code snippet injection
54,9,Re-erntrancy,code snippet injection
44,9,Re-erntrancy,code snippet injection
35,8,Re-erntrancy,code snippet injection
