loc,length,bug type,approach
176,8,Re-erntrancy,code snippet injection
166,7,Re-erntrancy,code snippet injection
155,8,Re-erntrancy,code snippet injection
430,9,Re-erntrancy,code snippet injection
412,9,Re-erntrancy,code snippet injection
390,8,Re-erntrancy,code snippet injection
369,5,Re-erntrancy,code snippet injection
347,8,Re-erntrancy,code snippet injection
328,5,Re-erntrancy,code snippet injection
306,8,Re-erntrancy,code snippet injection
284,8,Re-erntrancy,code snippet injection
266,8,Re-erntrancy,code snippet injection
248,8,Re-erntrancy,code snippet injection
231,8,Re-erntrancy,code snippet injection
217,7,Re-erntrancy,code snippet injection
67,8,Re-erntrancy,code snippet injection
144,8,Re-erntrancy,code snippet injection
134,9,Re-erntrancy,code snippet injection
122,9,Re-erntrancy,code snippet injection
113,8,Re-erntrancy,code snippet injection
103,8,Re-erntrancy,code snippet injection
95,7,Re-erntrancy,code snippet injection
86,8,Re-erntrancy,code snippet injection
55,7,Re-erntrancy,code snippet injection
