loc,length,bug type,approach
354,8,Re-erntrancy,code snippet injection
524,7,Re-erntrancy,code snippet injection
511,8,Re-erntrancy,code snippet injection
496,9,Re-erntrancy,code snippet injection
478,9,Re-erntrancy,code snippet injection
465,8,Re-erntrancy,code snippet injection
431,5,Re-erntrancy,code snippet injection
409,8,Re-erntrancy,code snippet injection
397,5,Re-erntrancy,code snippet injection
384,8,Re-erntrancy,code snippet injection
371,8,Re-erntrancy,code snippet injection
245,8,Re-erntrancy,code snippet injection
227,8,Re-erntrancy,code snippet injection
215,8,Re-erntrancy,code snippet injection
204,7,Re-erntrancy,code snippet injection
182,8,Re-erntrancy,code snippet injection
163,8,Re-erntrancy,code snippet injection
149,9,Re-erntrancy,code snippet injection
58,9,Re-erntrancy,code snippet injection
49,8,Re-erntrancy,code snippet injection
40,8,Re-erntrancy,code snippet injection
30,7,Re-erntrancy,code snippet injection
21,8,Re-erntrancy,code snippet injection
13,7,Re-erntrancy,code snippet injection
338,8,Re-erntrancy,code snippet injection
327,8,Re-erntrancy,code snippet injection
318,8,Re-erntrancy,code snippet injection
309,5,Re-erntrancy,code snippet injection
299,8,Re-erntrancy,code snippet injection
288,9,Re-erntrancy,code snippet injection
280,5,Re-erntrancy,code snippet injection
270,7,Re-erntrancy,code snippet injection
257,8,Re-erntrancy,code snippet injection
127,8,Re-erntrancy,code snippet injection
117,8,Re-erntrancy,code snippet injection
110,5,Re-erntrancy,code snippet injection
100,9,Re-erntrancy,code snippet injection
91,7,Re-erntrancy,code snippet injection
82,8,Re-erntrancy,code snippet injection
73,8,Re-erntrancy,code snippet injection
