loc,length,bug type,approach
75,8,Re-erntrancy,code snippet injection
555,7,Re-erntrancy,code snippet injection
543,8,Re-erntrancy,code snippet injection
529,9,Re-erntrancy,code snippet injection
507,9,Re-erntrancy,code snippet injection
352,8,Re-erntrancy,code snippet injection
335,5,Re-erntrancy,code snippet injection
309,8,Re-erntrancy,code snippet injection
282,5,Re-erntrancy,code snippet injection
263,8,Re-erntrancy,code snippet injection
248,8,Re-erntrancy,code snippet injection
232,8,Re-erntrancy,code snippet injection
151,8,Re-erntrancy,code snippet injection
31,8,Re-erntrancy,code snippet injection
23,7,Re-erntrancy,code snippet injection
14,8,Re-erntrancy,code snippet injection
5,8,Re-erntrancy,code snippet injection
211,9,Re-erntrancy,code snippet injection
200,9,Re-erntrancy,code snippet injection
190,8,Re-erntrancy,code snippet injection
180,8,Re-erntrancy,code snippet injection
171,7,Re-erntrancy,code snippet injection
161,8,Re-erntrancy,code snippet injection
115,7,Re-erntrancy,code snippet injection
105,8,Re-erntrancy,code snippet injection
95,8,Re-erntrancy,code snippet injection
85,8,Re-erntrancy,code snippet injection
