loc,length,bug type,approach
105,2,Unchecked-Send,code snippet injection
102,2,Unchecked-Send,code snippet injection
15,2,Unchecked-Send,code snippet injection
180,2,Unchecked-Send,code snippet injection
172,2,Unchecked-Send,code snippet injection
166,2,Unchecked-Send,code snippet injection
159,2,Unchecked-Send,code snippet injection
153,2,Unchecked-Send,code snippet injection
147,2,Unchecked-Send,code snippet injection
134,2,Unchecked-Send,code snippet injection
124,2,Unchecked-Send,code snippet injection
78,2,Unchecked-Send,code snippet injection
75,2,Unchecked-Send,code snippet injection
72,2,Unchecked-Send,code snippet injection
33,2,Unchecked-Send,code snippet injection
22,2,Unchecked-Send,code snippet injection
114,2,Unchecked-Send,code snippet injection
99,2,Unchecked-Send,code snippet injection
96,2,Unchecked-Send,code snippet injection
92,2,Unchecked-Send,code snippet injection
89,2,Unchecked-Send,code snippet injection
86,2,Unchecked-Send,code snippet injection
83,2,Unchecked-Send,code snippet injection
11,2,Unchecked-Send,code snippet injection
8,2,Unchecked-Send,code snippet injection
