loc,length,bug type,approach
239,2,Unchecked-Send,code snippet injection
84,2,Unchecked-Send,code snippet injection
79,2,Unchecked-Send,code snippet injection
74,2,Unchecked-Send,code snippet injection
12,2,Unchecked-Send,code snippet injection
314,2,Unchecked-Send,code snippet injection
303,2,Unchecked-Send,code snippet injection
295,2,Unchecked-Send,code snippet injection
285,2,Unchecked-Send,code snippet injection
275,2,Unchecked-Send,code snippet injection
263,2,Unchecked-Send,code snippet injection
249,2,Unchecked-Send,code snippet injection
217,2,Unchecked-Send,code snippet injection
197,2,Unchecked-Send,code snippet injection
176,2,Unchecked-Send,code snippet injection
159,2,Unchecked-Send,code snippet injection
141,2,Unchecked-Send,code snippet injection
126,2,Unchecked-Send,code snippet injection
103,2,Unchecked-Send,code snippet injection
44,2,Unchecked-Send,code snippet injection
24,2,Unchecked-Send,code snippet injection
234,2,Unchecked-Send,code snippet injection
230,2,Unchecked-Send,code snippet injection
227,2,Unchecked-Send,code snippet injection
69,2,Unchecked-Send,code snippet injection
66,2,Unchecked-Send,code snippet injection
61,2,Unchecked-Send,code snippet injection
57,2,Unchecked-Send,code snippet injection
54,2,Unchecked-Send,code snippet injection
51,2,Unchecked-Send,code snippet injection
8,2,Unchecked-Send,code snippet injection
